customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
1256,18,Male,Bangalore,108916,99,3,31,3345,103,Beauty,1
1257,20,Female,Chennai,127967,19,1,44,3320,101,Beauty,0
1258,41,Male,Delhi,114455,23,3,48,907,142,Electronics,0
1259,40,Male,Delhi,147763,9,4,13,378,201,Beauty,0
1260,25,Male,Chennai,87847,94,7,20,312,319,Beauty,1
1261,64,Male,Chennai,59993,50,5,49,956,199,Home,1
1262,54,Male,Chennai,64333,16,5,35,1096,284,Beauty,0
1263,20,Female,Mumbai,128574,33,1,23,3068,217,Fashion,0
1264,50,Female,Delhi,78865,2,8,42,358,46,Fashion,0
1265,45,Female,Delhi,99096,14,4,33,985,28,Fashion,0
1266,64,Female,Mumbai,69756,1,5,38,2003,2,Electronics,1
1267,25,Female,Chennai,142863,90,2,35,2039,17,Sports,0
1268,51,Female,Bangalore,81192,58,1,36,3368,315,Home,0
1269,52,Male,Chennai,80686,89,9,20,2498,77,Electronics,0
1270,49,Male,Chennai,68733,16,2,3,4278,165,Sports,0
1271,41,Female,Mumbai,124089,79,6,8,1742,97,Home,1
1272,31,Female,Delhi,45993,90,1,40,4408,105,Home,0
1273,49,Male,Chennai,50492,47,1,32,4554,24,Home,1
1274,63,Male,Delhi,40981,44,9,29,2354,200,Fashion,0
1275,60,Male,Hyderabad,44143,80,4,7,774,35,Fashion,0
1276,33,Female,Delhi,97603,14,9,2,3238,2,Fashion,0
1277,21,Female,Bangalore,109452,93,5,21,1581,289,Home,0
1278,54,Female,Bangalore,80277,24,7,6,1422,332,Home,0
1279,38,Male,Chennai,127044,55,1,28,2674,342,Fashion,0
1280,31,Male,Delhi,131957,15,6,48,1701,138,Home,0
1281,48,Female,Chennai,69990,83,8,42,1058,337,Fashion,0
1282,35,Female,Mumbai,148406,72,1,36,3774,62,Fashion,0
1283,24,Male,Bangalore,82888,34,9,32,3929,299,Fashion,0
1284,27,Male,Chennai,89351,2,3,45,3165,197,Sports,0
1285,24,Male,Mumbai,117372,27,1,42,3391,59,Home,1
1286,50,Male,Chennai,69999,74,1,46,1796,265,Electronics,0
1287,40,Female,Delhi,123013,99,6,9,1761,333,Fashion,0
1288,38,Male,Delhi,122811,87,6,11,2722,188,Electronics,0
1289,36,Male,Delhi,124879,72,1,23,2799,63,Sports,1
1290,36,Male,Delhi,90309,92,3,11,2591,308,Home,0
1291,53,Female,Hyderabad,32446,23,7,49,2875,279,Fashion,1
1292,46,Female,Mumbai,50733,68,3,2,2383,30,Fashion,0
1293,35,Male,Mumbai,139156,14,3,3,476,171,Fashion,0
1294,19,Male,Delhi,96000,63,3,11,4082,21,Electronics,0
1295,18,Male,Hyderabad,68632,93,7,35,3804,299,Sports,0
1296,64,Female,Delhi,41576,65,4,15,2278,201,Home,0
1297,22,Female,Hyderabad,23320,68,4,43,4542,135,Sports,1
1298,37,Female,Delhi,30750,63,3,11,4706,272,Fashion,0
1299,28,Male,Bangalore,123002,96,9,31,4277,23,Sports,1
1300,59,Female,Bangalore,73463,97,2,28,4368,87,Electronics,0
1301,19,Male,Chennai,46572,90,4,28,1320,31,Beauty,0
1302,20,Male,Delhi,138361,81,8,32,4968,121,Beauty,0
1303,40,Male,Mumbai,37948,87,6,25,2723,69,Home,0
1304,29,Female,Chennai,146898,64,7,20,3570,134,Home,1
1305,37,Male,Bangalore,136528,32,7,28,4582,315,Sports,0
1306,22,Female,Delhi,58826,79,2,25,2108,146,Home,1
1307,54,Female,Chennai,109051,13,4,11,3720,333,Electronics,0
1308,55,Male,Delhi,47867,66,6,19,4507,263,Fashion,0
1309,47,Male,Bangalore,80231,19,3,28,4696,293,Fashion,1
1310,26,Female,Chennai,86262,24,9,1,4950,86,Sports,0
1311,51,Male,Bangalore,111356,88,4,5,3305,16,Fashion,1
1312,61,Female,Hyderabad,146340,11,2,10,697,216,Sports,0
1313,52,Male,Bangalore,92233,59,6,42,3787,116,Home,1
1314,39,Female,Delhi,64678,86,1,46,4393,118,Home,0
1315,61,Female,Mumbai,127561,15,6,34,2613,270,Electronics,0
1316,41,Female,Bangalore,32963,10,1,36,4000,343,Fashion,0
1317,34,Female,Mumbai,84360,41,8,2,662,162,Electronics,0
1318,27,Male,Hyderabad,69434,27,5,18,2960,188,Beauty,0
1319,47,Male,Chennai,86617,60,6,13,3657,104,Electronics,0
1320,63,Female,Chennai,40269,73,2,5,472,141,Sports,0
1321,40,Female,Mumbai,137569,52,2,20,1350,167,Sports,0
1322,49,Male,Chennai,96312,28,9,2,3589,300,Electronics,0
1323,34,Male,Bangalore,117352,65,3,11,218,28,Home,0
1324,34,Male,Mumbai,99732,17,6,30,1816,272,Beauty,0
1325,31,Male,Delhi,137658,95,5,32,3378,50,Electronics,0
1326,26,Male,Bangalore,127648,44,4,32,4281,156,Home,0
1327,57,Male,Bangalore,101494,10,2,38,611,324,Electronics,0
1328,19,Female,Bangalore,108905,63,8,28,941,348,Fashion,0
1329,62,Male,Delhi,97225,93,7,10,2871,121,Sports,1
1330,42,Male,Hyderabad,102867,82,2,22,2979,140,Fashion,0
1331,56,Female,Chennai,57528,47,6,17,2824,16,Fashion,0
1332,26,Male,Mumbai,144597,38,8,22,714,309,Beauty,0
1333,39,Male,Hyderabad,98972,70,7,43,406,49,Home,0
1334,60,Male,Mumbai,85602,76,1,19,1147,164,Sports,1
1335,63,Male,Chennai,116261,53,5,17,2641,62,Fashion,1
1336,21,Male,Delhi,110748,78,2,24,2028,340,Sports,0
1337,43,Female,Bangalore,143193,44,6,36,3798,154,Home,0
1338,46,Male,Bangalore,146277,74,7,32,2367,312,Electronics,0
1339,62,Female,Delhi,53332,54,7,46,1856,346,Fashion,0
1340,51,Female,Hyderabad,144481,20,3,36,801,150,Home,1
1341,40,Male,Hyderabad,110937,79,7,28,911,73,Sports,0
1342,54,Female,Mumbai,149529,31,5,14,1403,69,Home,0
1343,28,Male,Delhi,98929,7,8,36,1591,177,Electronics,0
1344,23,Female,Hyderabad,89206,58,8,6,2896,354,Home,0
1345,35,Female,Delhi,111137,10,7,9,3472,2,Sports,0
1346,38,Male,Chennai,22251,10,6,21,3331,309,Fashion,1
1347,59,Male,Bangalore,65717,39,2,12,3930,119,Fashion,0
1348,53,Male,Bangalore,119108,28,6,30,2866,7,Beauty,1
1349,58,Male,Bangalore,47027,30,9,31,749,255,Sports,0
1350,55,Male,Delhi,117382,37,2,40,4941,75,Beauty,0
1351,51,Female,Delhi,106551,67,1,4,4182,351,Beauty,0
1352,34,Female,Mumbai,29583,43,5,31,1444,195,Electronics,0
1353,54,Female,Bangalore,70387,79,6,27,4086,187,Sports,1
1354,42,Female,Mumbai,43104,85,3,25,4212,3,Fashion,0
1355,55,Female,Bangalore,32224,52,8,5,2749,184,Sports,0
1356,29,Female,Mumbai,80624,56,7,6,3404,335,Electronics,0
1357,40,Female,Mumbai,76058,76,2,5,1045,273,Sports,0
1358,59,Male,Chennai,124320,68,7,27,4745,52,Sports,1
1359,39,Male,Mumbai,116372,9,1,8,243,263,Beauty,0
1360,38,Female,Delhi,49299,92,9,9,858,133,Sports,0
1361,44,Female,Mumbai,98572,23,7,15,4130,225,Beauty,0
1362,48,Male,Bangalore,105469,63,6,36,3067,310,Beauty,0
1363,23,Male,Mumbai,97928,61,2,41,3847,61,Home,0
1364,44,Male,Hyderabad,149518,40,3,7,2982,16,Electronics,1
1365,57,Male,Bangalore,93474,44,1,32,1891,229,Beauty,0
1366,51,Female,Hyderabad,24141,86,5,8,2425,195,Sports,0
1367,29,Male,Bangalore,43350,24,9,47,3266,251,Beauty,0
1368,62,Female,Delhi,95082,51,6,15,2147,303,Beauty,0
1369,24,Female,Delhi,90871,58,5,37,1565,48,Beauty,0
1370,27,Female,Delhi,25077,90,3,19,3330,235,Fashion,0
1371,62,Male,Hyderabad,66015,94,5,39,4733,121,Fashion,0
1372,34,Male,Chennai,91147,33,8,6,4721,320,Fashion,0
1373,43,Female,Bangalore,79180,16,2,19,1167,50,Fashion,0
1374,38,Female,Delhi,60857,22,5,28,1604,41,Home,0
1375,45,Female,Bangalore,121196,57,6,17,685,22,Beauty,1
1376,63,Male,Hyderabad,79840,62,8,42,1955,182,Home,0
1377,19,Female,Chennai,145463,82,8,19,3830,5,Sports,1
1378,60,Male,Hyderabad,79902,71,5,31,3168,145,Electronics,0
1379,18,Female,Bangalore,25577,90,9,11,1779,357,Home,0
1380,53,Female,Chennai,40002,72,4,15,2995,78,Fashion,0
1381,43,Female,Chennai,70711,70,9,10,250,231,Fashion,0
1382,46,Male,Hyderabad,59451,30,7,43,1859,297,Sports,0
1383,38,Male,Delhi,119811,23,6,23,4500,348,Beauty,0
1384,28,Female,Bangalore,69103,32,4,3,2987,209,Electronics,1
1385,57,Male,Mumbai,48647,86,2,3,4828,163,Home,0
1386,28,Female,Mumbai,54831,57,8,18,2355,168,Beauty,1
1387,53,Male,Hyderabad,138330,9,6,25,4546,278,Beauty,0
1388,56,Male,Bangalore,120304,31,3,43,4430,237,Home,0
1389,57,Male,Bangalore,116498,71,7,20,3361,176,Home,0
1390,52,Female,Hyderabad,148949,9,7,29,1814,53,Home,0
1391,51,Male,Bangalore,133870,13,6,22,2936,349,Home,0
1392,64,Male,Delhi,115119,58,2,15,606,10,Fashion,1
1393,41,Female,Hyderabad,86830,3,8,39,3579,146,Beauty,0
1394,39,Female,Delhi,100632,35,1,10,4397,227,Beauty,0
1395,22,Female,Bangalore,56833,97,1,21,1584,236,Fashion,0
1396,50,Female,Hyderabad,132394,21,6,29,3895,242,Beauty,0
1397,53,Male,Bangalore,112864,64,5,32,4699,305,Home,0
1398,64,Male,Hyderabad,44398,95,9,10,3102,71,Electronics,0
1399,37,Male,Bangalore,144633,52,7,13,1829,158,Beauty,0
1400,36,Male,Delhi,81554,34,2,47,3462,19,Electronics,0
1401,52,Male,Delhi,70755,96,7,23,1226,55,Electronics,0
1402,60,Female,Bangalore,37706,35,3,23,3189,215,Fashion,0
1403,34,Male,Hyderabad,42340,15,1,31,2424,209,Sports,0
1404,62,Male,Mumbai,84994,96,8,4,3120,21,Beauty,0
1405,60,Male,Delhi,83884,6,3,49,4515,282,Fashion,0
1406,51,Female,Delhi,104361,85,8,3,4468,249,Fashion,1
1407,26,Female,Mumbai,37482,97,7,21,2983,28,Electronics,1
1408,43,Male,Bangalore,74225,32,2,2,1613,296,Beauty,0
1409,19,Female,Hyderabad,78849,52,1,4,4797,211,Fashion,1
1410,26,Female,Bangalore,94854,83,7,1,3848,285,Home,0
1411,26,Female,Chennai,61256,97,1,15,3008,20,Fashion,0
1412,57,Female,Delhi,129545,28,6,33,3531,20,Home,0
1413,34,Female,Chennai,128721,95,8,6,2378,330,Sports,1
1414,18,Female,Delhi,101110,85,7,7,997,120,Home,0
1415,42,Female,Delhi,133606,98,4,19,3046,97,Home,1
1416,60,Male,Chennai,34650,64,1,44,1129,120,Electronics,1
1417,57,Male,Chennai,66118,79,1,1,3291,25,Fashion,0
1418,59,Female,Bangalore,48930,78,4,39,2462,153,Sports,0
1419,42,Male,Chennai,105707,19,5,19,1533,245,Fashion,0
1420,56,Male,Bangalore,149030,15,7,45,1474,260,Home,0
1421,52,Female,Bangalore,120400,6,4,26,4783,4,Home,0
1422,20,Male,Bangalore,31801,73,1,44,3680,143,Fashion,0
1423,54,Female,Delhi,71360,84,7,12,3542,282,Sports,0
1424,61,Female,Delhi,107908,98,2,22,1417,335,Sports,0
1425,61,Female,Chennai,36559,38,2,13,1664,346,Electronics,0
1426,47,Male,Delhi,52334,26,8,28,4608,220,Home,0
1427,55,Male,Chennai,125473,82,5,14,4374,327,Home,0
1428,51,Male,Delhi,33288,92,2,22,4970,160,Electronics,0
1429,29,Male,Hyderabad,42398,51,5,30,213,76,Fashion,0
1430,36,Female,Hyderabad,96230,73,8,44,2493,99,Home,1
1431,54,Female,Chennai,32191,96,6,20,2245,180,Fashion,0
1432,61,Male,Delhi,38051,53,3,44,1237,127,Sports,0
1433,34,Female,Delhi,81715,56,8,27,4328,32,Beauty,1
1434,27,Female,Bangalore,30737,59,9,38,1659,265,Electronics,0
1435,64,Male,Mumbai,85140,70,5,42,456,334,Home,1
1436,29,Female,Chennai,45251,78,2,41,4329,13,Electronics,0
1437,33,Male,Mumbai,70975,92,2,34,4273,352,Sports,1
1438,41,Female,Mumbai,25147,58,7,39,1483,339,Sports,1
1439,36,Male,Chennai,70508,88,1,41,3687,202,Sports,0
1440,25,Female,Delhi,72224,13,2,44,2384,18,Sports,0
1441,48,Female,Chennai,39643,43,4,37,558,93,Beauty,1
1442,38,Male,Mumbai,58967,76,1,1,3991,280,Fashion,1
1443,34,Male,Delhi,118850,51,4,15,3387,358,Fashion,1
1444,40,Male,Hyderabad,123535,19,5,32,4699,316,Beauty,0
1445,54,Male,Chennai,60733,21,9,8,1425,60,Fashion,1
1446,33,Female,Chennai,104003,91,1,33,2497,214,Sports,0
1447,23,Female,Delhi,54808,83,5,18,477,100,Fashion,0
1448,25,Male,Hyderabad,139222,24,2,45,4407,1,Electronics,0
1449,42,Female,Hyderabad,87288,26,9,29,2186,43,Fashion,0
1450,35,Male,Delhi,78959,45,6,32,3744,311,Electronics,0
1451,42,Male,Bangalore,21849,28,2,33,2993,168,Home,0
1452,29,Female,Chennai,88178,82,3,5,591,192,Electronics,0
1453,32,Female,Chennai,87136,100,8,18,1168,34,Electronics,0
1454,43,Male,Mumbai,80740,29,1,48,2390,34,Sports,1
1455,58,Male,Delhi,132255,17,3,10,2428,176,Sports,0
1456,62,Male,Mumbai,106322,68,1,36,2826,196,Sports,0
1457,43,Female,Mumbai,64565,44,8,33,3045,158,Electronics,0
1458,64,Female,Hyderabad,40183,61,1,23,4564,245,Beauty,0
1459,49,Female,Chennai,135306,93,5,40,3507,340,Sports,0
1460,27,Female,Mumbai,21132,68,4,5,2800,346,Sports,0
1461,33,Male,Hyderabad,58259,74,7,34,2880,335,Electronics,0
1462,24,Male,Delhi,116612,25,5,24,4570,71,Home,1
1463,34,Male,Mumbai,83668,95,8,17,285,327,Home,0
1464,40,Male,Chennai,148355,67,1,31,3334,114,Fashion,0
1465,43,Male,Mumbai,58563,2,5,7,4699,285,Home,0
1466,38,Male,Delhi,112227,89,4,17,2439,143,Sports,0
1467,39,Female,Mumbai,128835,49,3,28,3564,97,Beauty,0
1468,24,Female,Chennai,30931,70,5,38,2245,309,Fashion,0
1469,31,Male,Hyderabad,147156,26,3,22,1254,320,Beauty,0
1470,32,Male,Chennai,93169,72,8,15,3601,212,Beauty,0
1471,24,Female,Hyderabad,149457,99,3,37,3929,317,Sports,0
1472,26,Female,Bangalore,70639,27,1,15,2869,185,Electronics,0
1473,25,Female,Chennai,142536,89,9,25,475,205,Electronics,1
1474,40,Female,Chennai,123313,18,9,21,4946,364,Electronics,0
1475,46,Male,Delhi,78901,54,6,38,4290,216,Home,0
1476,35,Male,Mumbai,120417,1,1,2,1305,246,Electronics,0
1477,48,Male,Hyderabad,21044,61,8,27,4881,239,Sports,1
1478,47,Male,Hyderabad,66691,3,2,49,3132,293,Home,1
1479,56,Male,Delhi,120735,68,9,32,328,8,Electronics,0
1480,52,Female,Delhi,44363,41,8,21,4551,78,Beauty,1
1481,35,Male,Mumbai,66694,37,3,4,4526,324,Sports,0
1482,59,Female,Mumbai,21582,51,5,44,3768,277,Sports,1
1483,56,Male,Chennai,99910,15,9,19,2602,202,Fashion,0
1484,34,Male,Bangalore,86844,8,1,2,1847,214,Sports,0
1485,31,Male,Mumbai,41301,38,9,26,3756,94,Beauty,0
1486,48,Male,Delhi,94329,83,4,34,4091,75,Sports,0
1487,41,Male,Mumbai,21620,56,4,14,2393,157,Fashion,0
1488,52,Female,Hyderabad,82224,47,4,15,2247,153,Sports,0
1489,61,Female,Bangalore,76655,90,9,20,3304,142,Sports,0
1490,62,Female,Chennai,115419,10,6,34,4555,78,Fashion,0
1491,51,Male,Hyderabad,57534,78,8,36,2334,322,Sports,0
1492,20,Male,Hyderabad,140050,49,4,19,1042,182,Home,1
1493,54,Female,Bangalore,123496,41,3,9,2171,195,Sports,1
1494,60,Male,Chennai,59390,83,1,7,4560,158,Electronics,1
1495,57,Male,Delhi,91629,30,7,30,4103,146,Electronics,0
1496,43,Female,Chennai,75856,5,4,13,3813,54,Home,0
1497,40,Male,Mumbai,69252,95,8,27,591,356,Sports,0
1498,61,Female,Hyderabad,75809,71,3,44,2479,277,Beauty,0
1499,56,Male,Mumbai,42259,83,1,35,1100,309,Sports,0
1500,32,Female,Delhi,40655,31,5,13,4883,83,Electronics,0
1501,21,Male,Mumbai,53005,52,2,15,2694,156,Fashion,1
1502,46,Male,Chennai,51629,88,3,46,1352,4,Home,0
1503,39,Female,Mumbai,43610,98,6,9,1494,311,Fashion,1
1504,42,Male,Delhi,77184,23,3,45,665,271,Beauty,0
1505,30,Male,Delhi,41602,48,3,23,2375,64,Sports,0
1506,35,Female,Delhi,105945,40,6,36,3445,112,Beauty,0
1507,50,Male,Chennai,31110,6,5,40,687,239,Fashion,0
1508,33,Female,Delhi,26073,38,9,3,3138,144,Sports,1
1509,62,Male,Hyderabad,120846,41,1,34,2826,20,Beauty,0
1510,59,Male,Delhi,100818,100,3,19,1149,64,Electronics,0
1511,61,Male,Mumbai,30195,27,3,28,4701,289,Electronics,0
1512,19,Male,Mumbai,21537,75,6,23,1249,81,Home,0
1513,52,Female,Mumbai,37138,69,8,40,4275,197,Electronics,0
1514,59,Male,Chennai,64328,57,3,49,4659,69,Electronics,0
1515,51,Female,Mumbai,145138,17,3,45,1590,186,Fashion,0
1516,47,Male,Chennai,66202,71,6,7,1283,167,Electronics,0
1517,30,Male,Chennai,60164,91,8,41,4846,205,Electronics,0
1518,30,Male,Delhi,146545,47,6,12,1858,164,Fashion,1
1519,35,Male,Hyderabad,109743,79,3,14,4587,94,Electronics,1
1520,49,Female,Delhi,74659,13,4,46,2017,249,Electronics,0
1521,49,Female,Delhi,106155,11,1,15,390,68,Home,0
1522,52,Female,Chennai,69692,90,8,3,660,343,Electronics,0
1523,56,Female,Chennai,140198,86,4,15,2721,21,Electronics,1
1524,63,Male,Mumbai,44845,92,6,24,3676,319,Home,0
1525,46,Female,Mumbai,109846,24,3,46,2905,85,Fashion,1
1526,46,Female,Delhi,123435,93,6,8,4566,24,Electronics,0
1527,61,Male,Bangalore,50562,73,9,5,1357,111,Beauty,0
1528,33,Male,Bangalore,48036,4,9,4,4466,351,Fashion,0
1529,61,Male,Mumbai,80752,46,3,14,227,83,Fashion,0
1530,64,Male,Bangalore,94233,18,3,16,4431,358,Electronics,0
1531,27,Female,Mumbai,103049,43,4,20,3172,78,Home,0
1532,47,Female,Chennai,128575,80,7,24,3224,140,Fashion,0
1533,42,Male,Delhi,88681,33,3,6,1464,271,Home,0
1534,56,Male,Hyderabad,47818,93,8,31,1055,339,Beauty,1
1535,37,Male,Delhi,50544,10,8,6,4225,169,Home,0
1536,22,Female,Mumbai,82532,73,6,35,1451,197,Sports,1
1537,18,Female,Mumbai,98636,59,4,15,4804,262,Home,1
1538,47,Male,Delhi,77705,31,5,29,4070,215,Fashion,1
1539,20,Male,Mumbai,40104,28,2,3,1526,67,Home,1
1540,62,Female,Bangalore,144336,60,6,11,1225,229,Home,1
1541,31,Male,Bangalore,147904,3,3,3,561,161,Sports,0
1542,47,Male,Mumbai,89603,55,6,28,1418,122,Sports,0
1543,21,Female,Mumbai,122499,14,5,10,805,149,Electronics,0
1544,35,Male,Bangalore,79025,58,2,33,1870,340,Fashion,0
1545,54,Female,Mumbai,116264,89,5,48,2497,193,Electronics,1
1546,42,Male,Mumbai,52317,15,5,16,2394,231,Sports,0
1547,18,Male,Delhi,51416,2,9,10,4643,111,Home,0
1548,63,Female,Hyderabad,62012,24,8,33,1477,145,Sports,0
1549,32,Female,Bangalore,125585,78,7,36,598,221,Beauty,1
1550,26,Male,Delhi,88045,64,3,3,2372,64,Home,0
1551,32,Female,Hyderabad,41400,71,4,5,3010,126,Electronics,0
1552,41,Male,Mumbai,68270,100,6,12,2852,218,Home,0
1553,21,Male,Mumbai,92069,24,3,44,3139,284,Beauty,0
1554,29,Female,Delhi,139415,27,9,13,1021,354,Sports,0
1555,54,Male,Mumbai,69833,37,8,24,1144,236,Fashion,0
1556,54,Male,Chennai,83644,94,6,44,3678,13,Fashion,1
1557,60,Female,Delhi,100206,91,4,32,2979,153,Fashion,0
1558,23,Female,Hyderabad,89468,39,7,16,4629,239,Sports,0
1559,56,Male,Delhi,132899,63,3,32,4650,190,Fashion,1
1560,63,Female,Bangalore,79473,79,8,45,1396,151,Beauty,1
1561,41,Female,Delhi,65809,26,1,37,1412,86,Sports,1
1562,28,Female,Mumbai,58328,65,3,36,1023,21,Fashion,0
1563,30,Female,Mumbai,56784,4,5,21,2096,182,Electronics,1
1564,51,Male,Chennai,43723,29,5,47,4463,319,Sports,0
1565,42,Male,Chennai,80646,1,2,12,2615,158,Sports,0
1566,24,Male,Chennai,86255,50,8,21,735,76,Home,0
1567,21,Female,Hyderabad,20074,86,5,21,3210,329,Fashion,0
1568,25,Female,Chennai,144173,11,7,43,2827,203,Electronics,0
1569,37,Female,Hyderabad,46498,74,7,6,3977,229,Beauty,0
1570,46,Female,Chennai,85522,59,5,9,1149,152,Sports,1
1571,62,Female,Hyderabad,116881,62,8,1,3708,263,Beauty,0
1572,63,Female,Delhi,40541,81,9,12,4502,72,Beauty,0
1573,27,Female,Delhi,65929,36,4,14,743,225,Beauty,0
1574,60,Male,Mumbai,143199,56,4,6,4100,131,Home,0
1575,51,Male,Hyderabad,120453,90,8,1,3953,360,Beauty,1
1576,43,Female,Bangalore,46028,21,1,22,4424,28,Fashion,1
1577,58,Female,Mumbai,49545,13,4,34,2282,299,Fashion,1
1578,20,Female,Delhi,99569,9,6,11,3066,97,Electronics,0
1579,23,Male,Hyderabad,51673,11,4,3,2446,46,Electronics,0
1580,22,Male,Chennai,50974,75,6,42,2036,1,Beauty,0
1581,22,Female,Bangalore,78899,70,5,6,276,166,Beauty,0
1582,64,Female,Delhi,43097,1,9,6,568,245,Home,0
1583,40,Male,Mumbai,122511,70,9,20,4821,219,Beauty,0
1584,26,Male,Hyderabad,113144,77,4,21,548,102,Beauty,0
1585,52,Male,Bangalore,84824,86,4,2,4801,291,Beauty,0
1586,37,Male,Hyderabad,43525,56,8,26,4938,204,Sports,0
1587,59,Female,Chennai,77804,31,4,31,4533,202,Sports,0
1588,52,Male,Mumbai,35043,86,2,26,1655,54,Home,0
1589,35,Male,Hyderabad,61846,37,2,32,2385,280,Home,0
1590,34,Female,Delhi,97261,47,1,10,4011,278,Fashion,0
1591,41,Male,Mumbai,122240,91,5,23,3472,16,Home,0
1592,20,Male,Delhi,127611,78,6,6,3882,13,Fashion,1
1593,49,Male,Hyderabad,70227,47,9,23,2046,356,Beauty,1
1594,52,Female,Mumbai,73028,69,5,28,2054,356,Home,0
1595,55,Male,Delhi,57383,58,6,49,3185,318,Home,0
1596,30,Female,Chennai,49483,36,6,30,4650,87,Home,0
1597,64,Female,Chennai,27265,32,3,14,2825,78,Fashion,0
1598,42,Male,Hyderabad,42763,98,4,37,3094,67,Fashion,1
1599,26,Male,Mumbai,95652,64,1,32,758,347,Electronics,1
1600,21,Male,Bangalore,35733,71,4,49,3096,211,Fashion,1
1601,31,Male,Mumbai,132196,42,1,34,2117,214,Fashion,0
1602,54,Female,Chennai,111038,48,5,41,1454,185,Sports,1
1603,51,Male,Delhi,57420,74,8,44,1881,33,Home,0
1604,28,Male,Bangalore,141480,81,8,22,2014,115,Fashion,1
1605,58,Male,Hyderabad,128777,30,5,31,862,275,Home,0
1606,20,Female,Bangalore,29247,21,2,7,4316,198,Home,0
1607,45,Male,Hyderabad,43840,60,6,41,3525,143,Sports,0
1608,46,Male,Bangalore,85149,13,1,21,1441,228,Home,0
1609,26,Female,Hyderabad,41058,1,7,16,3343,120,Fashion,0
1610,20,Female,Hyderabad,135229,65,4,20,3237,353,Home,1
1611,42,Male,Bangalore,54929,33,5,43,361,24,Electronics,0
1612,51,Male,Bangalore,104171,38,6,44,4425,27,Electronics,0
1613,29,Male,Hyderabad,111164,25,1,47,2150,75,Sports,0
1614,59,Male,Chennai,51362,26,9,19,4520,241,Fashion,0
1615,26,Male,Bangalore,106489,77,4,48,1981,23,Sports,1
1616,32,Female,Mumbai,104664,59,8,32,4875,161,Electronics,0
1617,57,Female,Delhi,67356,92,5,15,1677,41,Fashion,0
1618,42,Male,Hyderabad,97597,33,8,5,3230,238,Home,1
1619,22,Male,Hyderabad,147880,41,1,11,4186,239,Fashion,1
1620,28,Female,Delhi,26041,30,8,15,306,56,Beauty,0
1621,51,Male,Chennai,98209,57,4,29,2868,98,Fashion,1
1622,41,Male,Delhi,147037,49,2,45,1364,146,Home,0
1623,32,Male,Bangalore,81954,48,6,4,1357,262,Beauty,1
1624,55,Male,Delhi,81869,72,2,49,2446,40,Sports,0
1625,25,Male,Hyderabad,41059,49,5,36,866,193,Fashion,1
1626,22,Female,Delhi,119864,47,2,48,2326,239,Sports,0
1627,43,Male,Mumbai,64722,56,3,23,3141,42,Fashion,0
1628,35,Male,Bangalore,37548,65,6,15,711,222,Electronics,0
1629,23,Male,Delhi,35078,12,1,46,449,196,Electronics,0
1630,54,Female,Hyderabad,25419,69,6,44,1088,288,Home,1
1631,30,Female,Bangalore,55490,88,3,3,1223,10,Electronics,0
1632,45,Female,Hyderabad,96086,6,7,32,4894,235,Beauty,0
1633,22,Female,Chennai,135158,89,2,10,799,325,Beauty,0
1634,30,Male,Mumbai,78760,65,6,40,3222,265,Fashion,0
1635,34,Female,Chennai,50337,25,8,38,2730,69,Sports,1
1636,57,Male,Mumbai,21468,1,1,22,3083,139,Beauty,0
1637,62,Male,Delhi,44309,32,9,14,2264,355,Fashion,0
1638,49,Female,Bangalore,86344,3,5,17,1958,219,Sports,0
1639,46,Female,Delhi,110283,49,5,21,3769,196,Electronics,1
1640,20,Female,Mumbai,92255,19,5,48,1442,74,Fashion,0
1641,57,Female,Mumbai,147006,60,6,15,4529,103,Sports,0
1642,51,Female,Mumbai,101899,29,2,15,2495,225,Home,1
1643,57,Male,Hyderabad,48718,50,6,1,2125,123,Home,0
1644,44,Female,Bangalore,114337,2,4,24,2262,102,Beauty,0
1645,30,Female,Delhi,128895,73,8,12,3595,264,Sports,1
1646,62,Female,Delhi,57841,56,9,10,640,161,Home,1
1647,50,Male,Chennai,93548,17,9,46,2943,233,Beauty,1
1648,23,Female,Mumbai,103565,60,8,42,206,275,Fashion,1
1649,41,Male,Mumbai,66660,36,3,42,1786,258,Fashion,0
1650,36,Female,Mumbai,126553,61,4,31,1025,311,Sports,0
1651,33,Female,Delhi,70281,17,1,11,4024,139,Sports,0
1652,57,Male,Chennai,133451,49,9,16,1468,227,Sports,0
1653,45,Female,Hyderabad,136041,76,5,9,3636,273,Sports,1
1654,50,Male,Bangalore,20767,60,6,47,3638,317,Home,1
1655,58,Male,Hyderabad,23895,20,3,14,1510,86,Home,0
1656,30,Male,Delhi,78026,50,8,19,4233,291,Beauty,1
1657,60,Female,Mumbai,138142,3,7,31,1827,217,Home,0
1658,62,Female,Bangalore,62968,43,1,9,1236,359,Fashion,0
1659,42,Female,Delhi,60097,57,5,36,677,66,Beauty,0
1660,59,Male,Delhi,35332,50,9,39,2878,257,Home,0
1661,53,Female,Delhi,34621,68,6,26,914,135,Sports,0
1662,44,Male,Bangalore,96870,81,8,8,1876,55,Home,1
1663,55,Female,Bangalore,38174,50,1,24,2362,356,Electronics,0
1664,24,Male,Chennai,144357,37,7,8,708,243,Beauty,1
1665,22,Male,Chennai,119189,46,3,19,581,252,Home,0
